"Year","GEOID","NAME","variable","estimate","moe","sex","label"
"2010","24","Maryland","B24020_175",3137,750,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Database and systems administrators and network architects"
"2010","24","Maryland","B24020_176",6845,1345,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Miscellaneous computer occupations, including computer support specialists"
"2010","24","Maryland","B24020_177",7463,1311,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Mathematical science occupations"
"2010","24","Maryland","B24020_178",8086,1587,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:"
"2010","24","Maryland","B24020_179",1402,682,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Architects, surveyors, and cartographers"
"2010","24","Maryland","B24020_180",5023,1223,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Engineers"
"2010","24","Maryland","B24020_181",1661,690,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Drafters, engineering, and mapping technicians"
"2010","24","Maryland","B24020_182",18002,2033,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:"
"2010","24","Maryland","B24020_183",11694,1789,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Life and physical scientists"
"2010","24","Maryland","B24020_184",3581,1002,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Social scientists and related workers"
"2010","24","Maryland","B24020_185",2727,806,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Life, physical, and social science technicians"
"2010","25","Massachusetts","B24020_170",49138,3663,"Female","Computer, engineering, and science occupations:"
"2010","25","Massachusetts","B24020_171",24044,2213,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:"
"2010","25","Massachusetts","B24020_172",22253,2142,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:"
"2010","25","Massachusetts","B24020_173",4749,1058,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Computer and information research scientists and analysts, and information security analysts"
"2010","25","Massachusetts","B24020_174",11406,1698,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Software developers and programmers"
"2010","25","Massachusetts","B24020_175",2441,862,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Database and systems administrators and network architects"
"2010","25","Massachusetts","B24020_176",3657,843,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Miscellaneous computer occupations, including computer support specialists"
"2010","25","Massachusetts","B24020_177",1791,745,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Mathematical science occupations"
"2010","25","Massachusetts","B24020_178",7803,1422,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:"
"2010","25","Massachusetts","B24020_179",1656,705,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Architects, surveyors, and cartographers"
"2010","25","Massachusetts","B24020_180",4924,1136,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Engineers"
"2010","25","Massachusetts","B24020_181",1223,461,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Drafters, engineering, and mapping technicians"
"2010","25","Massachusetts","B24020_182",17291,2101,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:"
"2010","25","Massachusetts","B24020_183",11253,1697,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Life and physical scientists"
"2010","25","Massachusetts","B24020_184",3652,940,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Social scientists and related workers"
"2010","25","Massachusetts","B24020_185",2386,655,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Life, physical, and social science technicians"
"2010","26","Michigan","B24020_170",41852,3242,"Female","Computer, engineering, and science occupations:"
"2010","26","Michigan","B24020_171",19881,2156,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:"
"2010","26","Michigan","B24020_172",17824,2112,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:"
"2010","26","Michigan","B24020_173",4961,1276,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Computer and information research scientists and analysts, and information security analysts"
"2010","26","Michigan","B24020_174",6319,1308,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Software developers and programmers"
"2010","26","Michigan","B24020_175",1881,534,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Database and systems administrators and network architects"
"2010","26","Michigan","B24020_176",4663,931,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Miscellaneous computer occupations, including computer support specialists"
"2010","26","Michigan","B24020_177",2057,639,"Female","Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Mathematical science occupations"
"2010","26","Michigan","B24020_178",12325,1540,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:"
"2010","26","Michigan","B24020_179",307,190,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Architects, surveyors, and cartographers"
"2010","26","Michigan","B24020_180",9423,1250,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Engineers"
"2010","26","Michigan","B24020_181",2595,773,"Female","Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Drafters, engineering, and mapping technicians"
"2010","26","Michigan","B24020_182",9646,1628,"Female","Computer, engineering, and science occupations:!!Life, physical, and social science occupations:"
